x1,x2,y
-0.03716344740359004,-1.1000003577666404,1
0.25834760916206007,-0.6682397836727999,1
0.43103871256163556,-0.5382620715165458,1
0.21979144376121762,-0.10895320818084153,1
0.6014641162682604,0.9010036771177451,1
0.6648782505149324,-1.4942627104340993,0
0.584917900066182,0.5549883649068855,1
-0.16186162952182115,-0.9445474203258134,1
-0.17132086899596405,-0.8812951773653264,1
0.47781294521123013,-0.19905859594305594,1
0.16307087243459545,-2.398087795422838,0
0.06991272681910007,-0.5024793630396129,1
0.5282456007985432,0.5441595253413932,1
-0.22662496913484245,-2.1742559820748286,0
0.42007756745209957,-0.5783226920090765,0
-0.2185487133447499,0.34350563804623435,1
0.04389446085446197,-0.05998454202854525,1
0.10760925007045677,-0.30631269651154386,1
0.42204604940441715,-0.6959849524837374,1
0.48457740355078305,-0.7940855547918269,1
0.3783939176322096,-1.1946578723384713,0
-0.1519619148018096,-1.665644724055223,0
0.6968736122142558,-0.41051444197598064,1
0.6417183572010081,0.630499020620938,1
0.9511764743938461,-0.00030058364119173175,1
1.0958655970315785,0.017451811289419833,1
-0.06958143876230674,-0.8360373570468457,1
0.24686985428154962,-1.388640284022244,0
0.01843356716973855,-1.2166681116475413,1
0.47992520422108814,-0.214845209405913,1
0.10053974212502345,-0.8299332463944374,1
-0.0920240675371313,-0.6579605023643373,1
-0.08116381229025965,-0.5985016820079085,1
0.3103390918172105,-1.1354269700987514,0
0.3049779674133474,-0.45090436517401145,1
0.1017264374890299,-0.5318057488025809,1
0.4338711025735814,-1.8837807550877355,0
0.2317614991109182,-1.8857128592362051,0
0.3556128008599932,-1.7280132406144022,0
0.08148370740052246,-0.7687763200969189,0
-0.2976100288093355,-1.5530631396086454,1
1.2685561962252463,0.25688977182023337,1
0.07370621769869729,-1.6913420143412137,0
-0.25963069309349457,-0.8714121089751966,1
0.03081296893283486,-1.5781513394757285,0
0.308523173956575,-0.612509487585111,1
-0.13696096773731029,-1.1336234023761587,1
0.3576258477303008,-1.668422812827365,0
-0.322088518833067,-1.1041907468744592,0
0.08677095675113601,-1.0877612898494837,1
0.5700993848168086,0.48446866451203885,1
0.3624212182835175,-1.9387442053760024,0
0.8806163270639153,-0.7446619452772621,1
0.200925516481783,-0.6040039154744536,1
0.05878203638266443,-0.7621835905763596,1
0.2797060957485853,-0.6694880693392806,1
0.1231435203768344,-0.9188279884617245,1
0.43471407226428166,-0.7761406937395132,1
0.629668656318094,-0.5997527948129006,0
0.3592910186831043,-1.7299005910087792,0
-0.5249283965354542,-2.2349752283937203,0
0.6921098098279818,-0.3044116083499843,1
-0.2735192981298814,-1.9854013678342008,1
0.08813623253087442,-1.4689387448858744,0
-0.19669537287187594,-1.6708372957034259,0
-0.11229403110698899,-1.6378529460438387,0
-0.030590881981506737,-0.9780420554958383,1
0.01754041841510645,0.21417645130724883,1
0.6671741023362696,-1.318373792380124,0
0.009793089628570895,-1.3023794227782388,1
0.2506037550026414,-1.5538437429978496,0
0.47412675185012976,-0.6197135581642366,1
0.3580995052619871,-0.40821176826921507,1
0.2187314618655941,-1.4837434848048512,1
0.5371764760436739,0.7322399760306166,1
-0.35252297268867855,-0.7623081282429001,1
0.5283876171068093,-0.2529075680154288,1
-0.24428618267493662,0.35764954169617325,1
0.17883167430841038,-0.8676575867909394,0
0.5650410839281655,-0.004428071167030256,1
0.7608999513557608,0.9797317172237245,1
0.21848619996220264,-0.6150564424551168,1
0.043986252383590385,-1.2891777693349984,0
0.5029892383044334,-1.8288196952334184,0
0.051971130541635546,-2.0199839800402852,0
0.29696270188464907,-0.5344544289347366,1
-0.17718777282516734,-2.356534438672723,0
-0.12263032749570892,-1.7038787033172567,1
0.17742537257110022,-1.2990840036796407,0
0.7676055148840055,0.47055815478434604,1
-0.6289354754084586,-0.6464088301495858,1
0.09542392197708105,-0.7963191571491612,1
-0.0734883764901624,-0.7693838723658166,1
-0.31171076655893176,-2.0378373998926747,0
-0.1250709654049621,-1.1065402007742362,1
-0.3279403251686505,-0.7994124854572849,1
0.7166526834266008,-0.09349245330828757,1
0.3377705924410075,-0.2477805946370436,1
-0.07254895608741851,-0.30723154922940965,1
0.10589828033276458,-1.4893678454067492,0
0.5381141206652466,0.40236786839380456,1
0.5817688938670419,-0.7268599604200221,1
0.6774994695877011,-1.1977290931456175,0
0.6406805756394887,-0.5998188935046883,1
0.195604060446308,-0.6002872197231799,1
0.30687279870589024,-1.4060829582434522,0
0.3523493034805544,-1.6586437818323898,1
0.5855236271291245,-0.6732263352496204,1
0.07810052374226961,-1.5317619850190005,1
0.11510972702296574,-0.6165478345793374,1
-0.29810768892916184,-1.3743357402358987,0
0.3921081636534006,-1.0101376878436934,1
0.038763657534633796,-1.195987846717875,1
0.5266475111482409,-0.6020522158024324,1
0.35673773436447187,-0.5770043962310653,1
0.4137516794524539,-0.5875472739270738,1
-0.00285868599297244,-1.7019003974632287,0
0.11925889740717076,-1.6355239338102305,0
-0.2530963731707243,-2.047179809310201,0
0.4410409155789999,-1.5615160664292695,0
0.5426287897315586,-0.2986780090992405,1
0.41585849129716734,-0.041987009933301345,1
0.7185793285649685,0.453709253648611,1
-0.05563121423882125,-2.4316686093393085,0
0.3317536707904296,-0.5699059084083296,1
-0.0483549846143958,-1.4664126766771737,0
0.8161544399836427,-0.5051713074532751,1
0.22523826541864345,-1.3940355431814988,1
0.9496475829696118,0.4893688659037207,1
0.5569534741196072,-0.15684777443875822,1
0.8805578451794495,-0.29803297547757346,1
1.0510609711679824,0.40966169097659516,1
0.04102120047312183,-2.3543931817914685,0
0.5718031257776903,-1.9455881670539128,0
0.543433470006304,-0.4520870409514637,1
-0.06312955683021451,-0.8878681116821862,1
0.5704047309507815,-0.5677457568699886,1
-0.11312796270691963,-1.061745380258195,1
0.7043748927587409,0.3889997579179489,1
0.4994900364935602,-0.27492804556022926,1
-0.01738757431581589,-0.6085208965520219,1
0.015224518266069687,-0.7474956457664117,1
0.6502652618315252,-0.2951564694110633,1
-0.01263065503600893,-2.698033632394328,0
0.8681161677501951,-1.9322435072303703,0
0.29911415398030594,-0.6057177059259043,1
-0.24051746414003405,-1.7812763553738467,0
0.051413293494597834,-1.435520847650492,0
0.7696033814974695,-0.3012397330578899,1
0.2057055987535478,-1.8207604978233727,0
0.07900840136512585,-0.9240340501789116,0
0.10321483461498993,-0.03810666994077823,1
0.5000224187945979,-0.40603753485108396,1
0.2981946360937211,-1.6523338291661007,0
0.5308264706876983,-1.745267815348997,0
-0.01997879433861441,-0.9794857685697022,0
0.13855129042465886,0.22227366346965605,1
0.04049687201720034,-1.0615401115828726,1
0.00905893054980983,-0.7359112144718047,0
0.0481086032861701,-1.5201956367148788,0
1.0511501654489526,0.331163180610749,1
0.34964649298958334,-0.19293113037418747,1
0.23240298597516268,-0.728317224041481,0
-0.2549596669168199,-1.2235854957088914,0
-0.039631463245117016,-0.8191942320593294,1
0.5278736795172206,0.36577145860439775,1
0.10661660805865683,-0.4139847779268944,1
