x1,x2,y
0.013471323619948128,1.1197925355622174,0.0
-0.21518301202346649,0.5352097507426609,0.0
0.17283950537187306,0.6263132759285278,0.0
-0.19782087948172686,-0.07645215374184844,1.0
0.6558693923655091,1.017239624172217,0.0
0.0996539323876821,0.33975593947774474,0.0
0.004457679825140342,-0.226450130608415,1.0
0.007326733859804983,0.9138006788511351,0.0
0.018238304394438434,0.4060269692499651,0.0
0.10521888574227778,0.516143059733396,0.0
0.0018535391940902007,-0.21703096204288064,1.0
0.44376090289377407,2.120641132186389,0.0
-0.18161562554737987,0.8492267331959116,0.0
-0.6024319575402654,0.21697032815773848,0.0
0.06436294960223528,0.7950020054603213,0.0
-0.3209380526107976,0.8115467324740944,0.0
0.3821527161357851,0.3545372115755821,0.0
-0.3818829178404374,-0.4275443263602289,1.0
0.03942726590822104,0.7147891000927658,0.0
-0.3078205211117195,0.4493616783978051,0.0
-0.16390537766947352,0.04758958066190727,1.0
0.13595051375965708,1.0951439528138582,0.0
-0.3471871347008644,0.0918990779331898,0.0
-0.09554364084035435,0.23469956410984244,0.0
0.26906948635953964,0.7677101149731347,0.0
0.39917218482768096,0.5544975696642221,0.0
-0.12136418634212193,-0.10383704961079088,1.0
-0.07906417589695701,0.6739520731946792,0.0
-0.26824255419685916,1.2643178957336088,0.0
0.031152769481949723,0.045526719108062,0.0
-0.16505640764244908,0.5138895389158,0.0
-0.03801676967740058,0.6269880712590915,0.0
-0.5844097441872539,0.6843024827017368,0.0
0.25759964405873526,0.2867724938157953,0.0
-0.45327901556215566,1.193286795259406,0.0
0.2968835806917617,0.042178637629160076,0.0
0.05964322293644601,0.9711324916752648,0.0
0.16609235601895908,-0.40557267630849836,1.0
0.08256908626668395,0.9069086074991128,0.0
-0.27230297780414425,0.712247126131514,0.0
-0.19510220513221338,0.4670096116875698,0.0
-0.27397698182368796,-0.04698453417621884,0.0
0.5020942208164779,0.5935698024670908,0.0
-0.30846686361106657,0.7778283209034442,0.0
0.6151327032241102,0.45096289680863977,0.0
-0.2788526139910227,1.2396761868675792,0.0
0.2859197755956735,0.45697460109644916,0.0
-0.16002489898670055,0.6589332804582512,0.0
-0.0647920242349863,0.43548752445377337,0.0
-0.2091561953887808,0.3008905453875116,0.0
-0.08865510995029355,0.37228567602639623,0.0
0.009383165566562124,0.8958328407905913,0.0
-0.02072737977606134,1.4587756893890707,0.0
0.24886394928572544,0.3829896932414877,0.0
0.5418245126613024,0.23366699346183478,0.0
-0.29483936252652027,0.11163526330933299,0.0
-0.5967595091843835,1.4503513413009625,0.0
-0.3260002955021388,-0.06795289216708122,0.0
-0.28383735753577255,0.13486483872553162,0.0
0.17259194446290876,-0.7597822787015027,1.0
-0.06335269719369728,0.5327870957362281,0.0
0.2128250940656589,0.9870068550333037,0.0
-0.15685999520933078,1.011409493457549,0.0
-0.38402741867744317,0.3792064877071478,0.0
-0.03078340744816507,0.6887446504399433,0.0
-0.833770502385657,0.46255011852218697,0.0
0.06452147801759679,0.826112692873398,0.0
-0.5966498760636636,-0.2242317877395058,1.0
0.1265034738636247,0.5624532117905655,0.0
0.00394672759425819,0.587277283360157,0.0
0.074069407129849,0.6714626589532007,0.0
-0.18247562370071485,0.9688283671866109,0.0
0.6233291623184181,1.15374886776709,0.0
0.4287810486090143,0.8627824447929356,0.0
0.4298282871545811,1.5281367885102677,0.0
0.3013883285474463,0.006039987885340936,0.0
0.05520458647670817,1.0808573215321429,0.0
-0.16296342121424737,-0.11381140298955816,1.0
0.5442735302434228,0.29023436637238476,0.0
-0.018381441882857678,0.23060667999042422,0.0
-0.4976366615364172,0.7498356559034005,0.0
0.47852973299111434,0.013112709002445377,1.0
-0.3636558810964974,0.6029098564561207,0.0
-0.13709524501241996,0.7704022934938797,0.0
-0.27977245079730506,0.28504609399512637,0.0
-0.01605220458229141,0.30818723091085665,0.0
0.471138877261941,-0.026945100640997532,0.0
0.35287241744775266,0.5308272650736251,0.0
0.030541194708276737,1.206122230581152,0.0
0.3984334272060959,0.8144543010855552,0.0
-0.19289555324669466,0.8611756215908822,0.0
0.40129856037285827,0.8127263061298502,0.0
-0.12447910344558404,-0.05228783173620655,0.0
0.02102025991692659,0.9740568508860861,0.0
0.07848560353026889,1.0972917987364652,0.0
0.31283388727797456,-0.21560526388167245,1.0
-0.13046555143775498,1.400667458787375,0.0
0.25713023504748767,0.8239414816515892,0.0
-0.3999126158926381,0.7614581633600208,0.0
-0.07802153992202487,1.0132479954379399,0.0
0.24503163680266643,-0.07066110083973787,1.0
0.2583158798678388,0.47266553170074266,0.0
0.10399884528450799,-0.009452181828596085,1.0
-0.5927781817786754,0.6261006632551079,0.0
-0.07102163765229129,0.35045618412705304,0.0
0.30181441008173376,1.0941890252714321,0.0
-0.2557687106813186,0.08578289587467464,0.0
-0.03943649595517489,0.12683790671492634,0.0
0.17432344200372188,0.3287317710231395,0.0
-0.06693186986779005,-0.03547928847237469,1.0
0.3366292882717041,0.3029059523710318,0.0
-0.2322504412273906,0.7738803563177308,0.0
-0.38326764399506313,0.10846068197297676,0.0
0.14654113431252044,1.1824125718516498,0.0
-0.008569899323875944,-0.043577861773583026,0.0
0.11465930466461755,0.5329595638933846,0.0
-0.3350086918123586,-0.26786230523855326,1.0
0.40146577794662935,0.6362361617034412,0.0
-0.050143210782126836,0.3219947997342027,0.0
-0.3237301945884519,0.3654298108056111,0.0
0.051706327405526005,0.5782491337648403,0.0
0.4202146386334205,0.5245961041782211,0.0
0.07658564363523403,1.061078177674203,0.0
0.05063089030577769,0.6200546393006805,0.0
0.290758362613485,-0.22402497443978298,1.0
-0.09123283671651683,-0.005286403462893774,0.0
0.23139205763685405,1.0063657064190576,0.0
-0.47584957876454037,-0.2776959851208316,1.0
-0.263233916171096,0.44992181404053566,0.0
-0.005594856336978362,0.2993736335116719,0.0
0.15434646666300855,0.7232702536426358,0.0
0.13756849773960605,0.5348941429255571,0.0
0.4364871861542051,0.9392096221134332,0.0
0.2704301790469575,0.41534930951027954,0.0
